S..No,item,itemLabel
950,http://www.wikidata.org/entity/Q31380797,Q31380797
951,http://www.wikidata.org/entity/Q102316243,Ajith Abraham
952,http://www.wikidata.org/entity/Q104225945,K. Chandrasekhara Sasthri
953,http://www.wikidata.org/entity/Q108405819,Kalidas Bhattacharya
954,http://www.wikidata.org/entity/Q97250896,Niranjan Dhar
955,http://www.wikidata.org/entity/Q111127457,Jyoti Prakash Mohapatra
956,http://www.wikidata.org/entity/Q91477628,Bherumal Meharchand Advani
957,http://www.wikidata.org/entity/Q114350766,Amar Deep Singh Hari
958,http://www.wikidata.org/entity/Q105077324,Nanda Prusty
959,http://www.wikidata.org/entity/Q96226671,Bihuram Boro
960,http://www.wikidata.org/entity/Q108484576,p. Heramba Nathan
961,http://www.wikidata.org/entity/Q98439877,Muhammad Tariq Ayyubi Nadwi
962,http://www.wikidata.org/entity/Q29557135,Sudhanshu Shekhar Jha
963,http://www.wikidata.org/entity/Q97251707,Prabas Jeeban Choudhury
964,http://www.wikidata.org/entity/Q55196719,Raj Kumar
965,http://www.wikidata.org/entity/Q108405917,Atul Chandra Sen
966,http://www.wikidata.org/entity/Q108405771,Amalendu Chakraborty
967,http://www.wikidata.org/entity/Q108405865,Jitendranath Kushari
968,http://www.wikidata.org/entity/Q108405644,Dilip Kumar Biswas
969,http://www.wikidata.org/entity/Q111127455,Abhash Kumar Boral
970,http://www.wikidata.org/entity/Q110260606,Prashanta Kumar Pal
971,http://www.wikidata.org/entity/Q113551124,Maniklal Sinha
972,http://www.wikidata.org/entity/Q115537319,Anurag Basnet
973,http://www.wikidata.org/entity/Q115585555,Kanhaiya Prasad
974,http://www.wikidata.org/entity/Q539048,S. N. Goenka
975,http://www.wikidata.org/entity/Q116772723,Nripendra Chandra Banerji
976,http://www.wikidata.org/entity/Q117075507,Shyam Manav
977,http://www.wikidata.org/entity/Q2564301,Surendranath Dasgupta
978,http://www.wikidata.org/entity/Q117343046,Atindranath Basu Thakur
979,http://www.wikidata.org/entity/Q117347913,Abanti Kumar Sanyal
980,http://www.wikidata.org/entity/Q2769650,Moraridas Hariyani
981,http://www.wikidata.org/entity/Q2775008,Sairam Dave
982,http://www.wikidata.org/entity/Q117461444,Yudhishthir Jana
983,http://www.wikidata.org/entity/Q117817845,Amalesh Tripathi
984,http://www.wikidata.org/entity/Q117822135,Arup Ratan Bhattacharya
985,http://www.wikidata.org/entity/Q117822317,Bijan Bihari Bhattacharya
986,http://www.wikidata.org/entity/Q117822372,Ananda Bagchi
987,http://www.wikidata.org/entity/Q117824209,Chittaranjan Maity
988,http://www.wikidata.org/entity/Q117841594,Makhanlal Roychoudhury
989,http://www.wikidata.org/entity/Q117845551,Hitesh Ranjan Sanyal
990,http://www.wikidata.org/entity/Q4805125,Ashiq Ilahi
991,http://www.wikidata.org/entity/Q6352540,Kalidas Roy
992,http://www.wikidata.org/entity/Q119856921,ABDURRAHMAN DARBHANGWi
993,http://www.wikidata.org/entity/Q120282626,Nityananda Binod Goswami
994,http://www.wikidata.org/entity/Q7301619,Rebati Mohan Dutta Choudhury
995,http://www.wikidata.org/entity/Q7387783,S. R. Ekkundi
996,http://www.wikidata.org/entity/Q120801940,Hemanta Dalapati
997,http://www.wikidata.org/entity/Q18536844,Hemchandra Kekre
998,http://www.wikidata.org/entity/Q18936161,Shatrugna Nath
999,http://www.wikidata.org/entity/Q121303302,Motiullah Nazish
1000,http://www.wikidata.org/entity/Q20558150,S. Gangappa
1001,http://www.wikidata.org/entity/Q20631865,Salowkendraniladitya
1002,http://www.wikidata.org/entity/Q122285017,Haraprasad Mitra
1003,http://www.wikidata.org/entity/Q22132863,Amalendu De
1004,http://www.wikidata.org/entity/Q122733397,Pramathanath Sengupta
1005,http://www.wikidata.org/entity/Q2223219,Bhabendra Nath Saikia
1006,http://www.wikidata.org/entity/Q123113837,Menaka Thakur
1007,http://www.wikidata.org/entity/Q123180327,Anandsagar Tanna
1008,http://www.wikidata.org/entity/Q12999718,Dasaradhi Rangacharya
1009,http://www.wikidata.org/entity/Q2760801,Dilip Ranpura
1010,http://www.wikidata.org/entity/Q2764965,Eva Dave
1011,http://www.wikidata.org/entity/Q2765539,Balwantray Thakore
1012,http://www.wikidata.org/entity/Q123383973,Jugal Kishore Sarangi
1013,http://www.wikidata.org/entity/Q24004811,E.Kumaril Swamy
1014,http://www.wikidata.org/entity/Q25573267,Adusumilli Srinivasa Rao
1015,http://www.wikidata.org/entity/Q4887903,Beni Madhab Das
1016,http://www.wikidata.org/entity/Q15724129,Jagannath Mohanty
1017,http://www.wikidata.org/entity/Q124366836,Akshay Kumar Basu Majumdar
1018,http://www.wikidata.org/entity/Q6416290,Kirupanandha Variyar
1019,http://www.wikidata.org/entity/Q124620536,Stefan Prakash Eicher
1020,http://www.wikidata.org/entity/Q6785012,Master Dhanraj
1021,http://www.wikidata.org/entity/Q124737464,Dilip Majumdar
1022,http://www.wikidata.org/entity/Q7238881,Pravithanam PM Devasia
1023,http://www.wikidata.org/entity/Q7289194,Rambhatla Lakshminarayana Sastry
1024,http://www.wikidata.org/entity/Q28530131,Devang Vipin Khakhar
1025,http://www.wikidata.org/entity/Q18359114,P. J. Sudhakar
1026,http://www.wikidata.org/entity/Q18517608,Sudarshan Kumar Sehgal
1027,http://www.wikidata.org/entity/Q29651352,Jagwinder Jodha
1028,http://www.wikidata.org/entity/Q22095920,S Srikanta
1029,http://www.wikidata.org/entity/Q12437709,Parasmani Pradhan
1030,http://www.wikidata.org/entity/Q16137786,Chirayinkeezh Ramakrishnan Nair
1031,http://www.wikidata.org/entity/Q16145794,Tejomayananda
1032,http://www.wikidata.org/entity/Q31497883,Tavvā Ōbulreḍḍi
1033,http://www.wikidata.org/entity/Q21996854,Baikoli Mahapatra
1034,http://www.wikidata.org/entity/Q105450688,Q105450688
1035,http://www.wikidata.org/entity/Q24952528,T. V. Ibrahim
1036,http://www.wikidata.org/entity/Q115034898,Q115034898
1037,http://www.wikidata.org/entity/Q94709925,Sundaram Verma
1038,http://www.wikidata.org/entity/Q97251499,Gunamay Manna
1039,http://www.wikidata.org/entity/Q59315314,Kanavillil Rajagopalan
1040,http://www.wikidata.org/entity/Q54818512,M. Harikishan
1041,http://www.wikidata.org/entity/Q104489479,Murari Mohan Sahu
1042,http://www.wikidata.org/entity/Q265902,Tirumalai Krishnamacharya
1043,http://www.wikidata.org/entity/Q116393361,Bilal Asghar Deobandi
1044,http://www.wikidata.org/entity/Q96770029,Basanta Kumar Bhattacharyya
1045,http://www.wikidata.org/entity/Q5545142,George Thomas
1046,http://www.wikidata.org/entity/Q100988001,Eravankara Gopala Kurup
1047,http://www.wikidata.org/entity/Q7426186,Sathyan
1048,http://www.wikidata.org/entity/Q116209628,Purnendu Mukherjee
1049,http://www.wikidata.org/entity/Q5564285,Giriraj Kishore
1050,http://www.wikidata.org/entity/Q13000833,Q13000833
1051,http://www.wikidata.org/entity/Q1346713,K. Pattabhi Jois
1052,http://www.wikidata.org/entity/Q7048499,Nome
1053,http://www.wikidata.org/entity/Q16313160,Q16313160
1054,http://www.wikidata.org/entity/Q3536474,N. V. Krishna Warrier
1055,http://www.wikidata.org/entity/Q6434008,Kothapalli Jayashankar
1056,http://www.wikidata.org/entity/Q7117548,P. Sreeramakrishnan
1057,http://www.wikidata.org/entity/Q21866971,Q21866971
1058,http://www.wikidata.org/entity/Q104126186,P. V. Abraham
1059,http://www.wikidata.org/entity/Q115729635,Sivanath Barman
1060,http://www.wikidata.org/entity/Q106949986,Tribhuvan vyas
1061,http://www.wikidata.org/entity/Q107971506,Velayuthan Subbiah
1062,http://www.wikidata.org/entity/Q12992109,N. Gopi
1063,http://www.wikidata.org/entity/Q13111511,K. C. Abraham
1064,http://www.wikidata.org/entity/Q3521662,Ramachandra Guha
1065,http://www.wikidata.org/entity/Q4647796,A. G. Mohan
1066,http://www.wikidata.org/entity/Q5015394,Mooji
1067,http://www.wikidata.org/entity/Q16013821,Bhabatosh Datta
1068,http://www.wikidata.org/entity/Q16136208,C. H. Kanaran
1069,http://www.wikidata.org/entity/Q16137286,K. Krishnan
1070,http://www.wikidata.org/entity/Q19663326,Surya
1071,http://www.wikidata.org/entity/Q111114451,Yantrana Parikshit
1072,http://www.wikidata.org/entity/Q16934966,Dinanath Batra
1073,http://www.wikidata.org/entity/Q18921369,Rajith Kumar
1074,http://www.wikidata.org/entity/Q19891100,C. Ravichandran
1075,http://www.wikidata.org/entity/Q20606435,Gurtej Kuharwala
1076,http://www.wikidata.org/entity/Q20609946,Sompal Hera
1077,http://www.wikidata.org/entity/Q454696,Amar Bose
1078,http://www.wikidata.org/entity/Q13110603,M. Kumaran
1079,http://www.wikidata.org/entity/Q13113270,P. K. Koru
1080,http://www.wikidata.org/entity/Q2761799,Dhiru Parikh
1081,http://www.wikidata.org/entity/Q15648465,Ajitesh Bandopadhyay
1082,http://www.wikidata.org/entity/Q16096850,Raj Bisaria
1083,http://www.wikidata.org/entity/Q5588433,Gourish Kaikini
1084,http://www.wikidata.org/entity/Q16886355,Vinod Kumar Bansal
1085,http://www.wikidata.org/entity/Q7117114,P. A. Sampath Kumar
1086,http://www.wikidata.org/entity/Q28600218,Niranjan Pati
1087,http://www.wikidata.org/entity/Q7585709,Sreekrishnapuram Krishnankutty
1088,http://www.wikidata.org/entity/Q21104139,Ramkrishna Bhattacharya
1089,http://www.wikidata.org/entity/Q380449,Balkrishna Doshi
1090,http://www.wikidata.org/entity/Q33133749,Biswamay Pati
1091,http://www.wikidata.org/entity/Q2125632,Radha Charan Gupta
1092,http://www.wikidata.org/entity/Q2900953,Bibhutibhushan Bandyopadhyay
1093,http://www.wikidata.org/entity/Q16313590,V. Rao Vemuri
1094,http://www.wikidata.org/entity/Q27597326,Syed Zainul Abedin
1095,http://www.wikidata.org/entity/Q27736254,D. N. Premnath
1096,http://www.wikidata.org/entity/Q27950474,Manilal Desai
1097,http://www.wikidata.org/entity/Q6812280,Mufti Amjad Ali Aazmi
1098,http://www.wikidata.org/entity/Q7814774,Tom Alter
1099,http://www.wikidata.org/entity/Q16186488,Baba Hardev Singh
1100,http://www.wikidata.org/entity/Q20939525,Kappagantula Mallikarjuna Rao
1101,http://www.wikidata.org/entity/Q2659798,David Frawley
1102,http://www.wikidata.org/entity/Q2724721,Ishwar Petlikar
1103,http://www.wikidata.org/entity/Q2767884,Manhar Modi
1104,http://www.wikidata.org/entity/Q14826828,Barun Biswas
1105,http://www.wikidata.org/entity/Q4746925,Amitava Kumar
1106,http://www.wikidata.org/entity/Q42285648,Rahul Pandit
1107,http://www.wikidata.org/entity/Q15697348,Ganteda Gaurunayudu
1108,http://www.wikidata.org/entity/Q16346478,Radha Gobinda Basak
1109,http://www.wikidata.org/entity/Q6364068,Kanniah Yogi
1110,http://www.wikidata.org/entity/Q7117173,P. Chacko
1111,http://www.wikidata.org/entity/Q20563156,Sannapureḍḍi Veṅkaṭarāmireḍḍi
1112,http://www.wikidata.org/entity/Q55634759,Satyabadi Baliarsingh
1113,http://www.wikidata.org/entity/Q63323163,Priyaranjan Sen
1114,http://www.wikidata.org/entity/Q15934756,T. M. Thiagarajan
1115,http://www.wikidata.org/entity/Q27074889,Mangalu Charan Biswal
1116,http://www.wikidata.org/entity/Q27901993,Waqar Ahmad Shah
1117,http://www.wikidata.org/entity/Q38767356,Gabbita Balasundara Shasthry
1118,http://www.wikidata.org/entity/Q61059806,B.S Ghumman
1119,http://www.wikidata.org/entity/Q62067343,Ksmathew
1120,http://www.wikidata.org/entity/Q35679421,Prabodh Kumar Mishra
1121,http://www.wikidata.org/entity/Q67418649,Dwipesh Majumder
1122,http://www.wikidata.org/entity/Q70185637,Balwant Singh
1123,http://www.wikidata.org/entity/Q55690,Pralhad Keshav Atre
1124,http://www.wikidata.org/entity/Q31786119,Surjit Singh Dhillon
1125,http://www.wikidata.org/entity/Q56605661,Kiran Shankar Sengupta
1126,http://www.wikidata.org/entity/Q47001655,Somendranath Bandyopadhyay
1127,http://www.wikidata.org/entity/Q50807575,Ramkrishna Tarkatirtha
1128,http://www.wikidata.org/entity/Q65320248,Anil Vallathol
1129,http://www.wikidata.org/entity/Q15723681,Acharya Harihara
1130,http://www.wikidata.org/entity/Q13009,Lakshmiswar Sinha
1131,http://www.wikidata.org/entity/Q108147786,Tarun Arora
1132,http://www.wikidata.org/entity/Q97254506,Mohsin Bin Ahamed
1133,http://www.wikidata.org/entity/Q113336473,Chhatrapal Singh
1134,http://www.wikidata.org/entity/Q103829990,M. Ravindranath
1135,http://www.wikidata.org/entity/Q107398663,Khageswar Datta Baruah
1136,http://www.wikidata.org/entity/Q113298216,Tapan Mohan Chattopadhyay
1137,http://www.wikidata.org/entity/Q113499477,M. P. Ranjan
1138,http://www.wikidata.org/entity/Q103813734,P. C. Raghavan Nair
1139,http://www.wikidata.org/entity/Q82959548,Subramani Ramalingam
1140,http://www.wikidata.org/entity/Q104383239,N. Gamaliel
1141,http://www.wikidata.org/entity/Q468374,Gurudev Sri Sri Ravi Shankar
1142,http://www.wikidata.org/entity/Q64219116,Sameer Singh
1143,http://www.wikidata.org/entity/Q59732313,Prabodhananda
1144,http://www.wikidata.org/entity/Q60616726,Debashis Sarkar
1145,http://www.wikidata.org/entity/Q4699498,Sucitto
1146,http://www.wikidata.org/entity/Q96767649,Jehirul Hussain
1147,http://www.wikidata.org/entity/Q96769093,Rajen Rabha
1148,http://www.wikidata.org/entity/Q98201920,Motiravan Kangali
1149,http://www.wikidata.org/entity/Q103330435,Sukanta Bose
1150,http://www.wikidata.org/entity/Q104253590,P. N. Chandrasenan
1151,http://www.wikidata.org/entity/Q104373568,K. Chathunni
1152,http://www.wikidata.org/entity/Q104666264,E. P. Krishnan Nambiar
1153,http://www.wikidata.org/entity/Q106763125,Devji Modha
1154,http://www.wikidata.org/entity/Q111448387,Vikas Divyakirti
1155,http://www.wikidata.org/entity/Q111982233,Jatindra Mohan Sengupta
1156,http://www.wikidata.org/entity/Q61895622,Shivkrupanand Swami
1157,http://www.wikidata.org/entity/Q105581072,Banwang Losu
1158,http://www.wikidata.org/entity/Q60319678,Mostafa Azad Kamal
1159,http://www.wikidata.org/entity/Q102363649,Indranil SenGupta
1160,http://www.wikidata.org/entity/Q61093522,Swami Shantananda Saraswati
1161,http://www.wikidata.org/entity/Q94742,Haidakhan Babaji
1162,http://www.wikidata.org/entity/Q557185,B. K. S. Iyengar
1163,http://www.wikidata.org/entity/Q749510,Swami Maheshwarananda
1164,http://www.wikidata.org/entity/Q116507817,Sripati Tudu
1165,http://www.wikidata.org/entity/Q1313675,Madan Lal Puri
1166,http://www.wikidata.org/entity/Q106773375,P. P. Mitra
1167,http://www.wikidata.org/entity/Q4818595,Attoor Krishna Pisharody
1168,http://www.wikidata.org/entity/Q4857139,Bansi Pandit
1169,http://www.wikidata.org/entity/Q5041193,Carleton Allen
1170,http://www.wikidata.org/entity/Q5101138,Chinna Jeeyar Swamy
1171,http://www.wikidata.org/entity/Q5620175,Gurmeet Ram Rahim Singh
1172,http://www.wikidata.org/entity/Q6403146,Khurshid Eqbal
1173,http://www.wikidata.org/entity/Q6444065,Kumud Ranjan Mullick
1174,http://www.wikidata.org/entity/Q6958571,Nagarjuna Gadiraju
1175,http://www.wikidata.org/entity/Q7460067,Shabbir Ahmad Usmani
1176,http://www.wikidata.org/entity/Q7489359,Sharad Kelkar
1177,http://www.wikidata.org/entity/Q244968,Maharishi Mahesh Yogi
1178,http://www.wikidata.org/entity/Q11085567,Kumar Vishwanathan
1179,http://www.wikidata.org/entity/Q11284646,Aftab Seth
1180,http://www.wikidata.org/entity/Q12201556,S Shankar
1181,http://www.wikidata.org/entity/Q12812461,Vijay Govindarajan
1182,http://www.wikidata.org/entity/Q12976662,Kallippatti Su. Kuppusami
1183,http://www.wikidata.org/entity/Q2181510,Swami Bhaktivedanta Narayan
1184,http://www.wikidata.org/entity/Q13113247,P. Gopalan
1185,http://www.wikidata.org/entity/Q4665908,Abdullah Abbas Nadwi
1186,http://www.wikidata.org/entity/Q4748652,Amrit Desai
1187,http://www.wikidata.org/entity/Q4806974,Asim Mukhopadhyay
1188,http://www.wikidata.org/entity/Q4807035,Asit Kumar Haldar
1189,http://www.wikidata.org/entity/Q5227759,Dattatreya Aralikatte
1190,http://www.wikidata.org/entity/Q16887362,Suraj Paliwal
1191,http://www.wikidata.org/entity/Q111190870,PT Kunjammu Musliyar
1192,http://www.wikidata.org/entity/Q17338426,Sitanshu Yashaschandra
1193,http://www.wikidata.org/entity/Q111668785,Brahmeshanand acharya Swami
1194,http://www.wikidata.org/entity/Q6433077,Koshalendraprasad Pande
1195,http://www.wikidata.org/entity/Q7040060,Nirmalya Kumar
1196,http://www.wikidata.org/entity/Q122852136,K. Gopinath
1197,http://www.wikidata.org/entity/Q7585725,Sreeni Pattathanam
1198,http://www.wikidata.org/entity/Q19894247,Mukundananda
1199,http://www.wikidata.org/entity/Q106773537,Manish Yadav
1200,http://www.wikidata.org/entity/Q1395741,Rang Avadhoot
1201,http://www.wikidata.org/entity/Q16222075,Shri Samyamindra Thirtha Swamiji
1202,http://www.wikidata.org/entity/Q27926238,Shyamachandra Tripathy
1203,http://www.wikidata.org/entity/Q27990470,Manmath Nath Das
1204,http://www.wikidata.org/entity/Q17310872,Swaroopanand Saraswati
1205,http://www.wikidata.org/entity/Q17488903,Ashutosh
1206,http://www.wikidata.org/entity/Q7397875,Sadhu Ram
1207,http://www.wikidata.org/entity/Q7420660,Santosh Madhavan
1208,http://www.wikidata.org/entity/Q31785984,Jagdev Dhillon
1209,http://www.wikidata.org/entity/Q173262,Chidananda Saraswati
1210,http://www.wikidata.org/entity/Q115944590,Devendra P. Garg
1211,http://www.wikidata.org/entity/Q965199,Prem Rawat
1212,http://www.wikidata.org/entity/Q1147544,Mirza Basheer-ud-Din Mahmood Ahmad
1213,http://www.wikidata.org/entity/Q1243958,Hanumappa Sudarshan
1214,http://www.wikidata.org/entity/Q24054017,Manohar Lal Chibber
1215,http://www.wikidata.org/entity/Q2900626,Bhagawan Nityananda
1216,http://www.wikidata.org/entity/Q24514878,N. S. Ramaswamy
1217,http://www.wikidata.org/entity/Q13158833,Kum. Veerabhadrappa
1218,http://www.wikidata.org/entity/Q25623550,Bhagat Trilochan
1219,http://www.wikidata.org/entity/Q148285,Rajneesh
1220,http://www.wikidata.org/entity/Q90355047,Edakkattuparambil Sidharth Shibu
1221,http://www.wikidata.org/entity/Q27478315,Mukul Kundu
1222,http://www.wikidata.org/entity/Q102189724,Anurag K. Singh
1223,http://www.wikidata.org/entity/Q102248623,Sunil Chebolu
1224,http://www.wikidata.org/entity/Q30647245,Avdhoot Shivanand Ji
1225,http://www.wikidata.org/entity/Q173273,Chinmayananda Saraswati
1226,http://www.wikidata.org/entity/Q2763128,Shaktidan Mahidan Langvadara
1227,http://www.wikidata.org/entity/Q2764711,Punit Maharaj
1228,http://www.wikidata.org/entity/Q3506414,Swami Ramdas
1229,http://www.wikidata.org/entity/Q4673535,Acharya Maharajshree Tejendraprasad Pande
1230,http://www.wikidata.org/entity/Q112169860,Asim Kumar Chatterjee
1231,http://www.wikidata.org/entity/Q30645785,Shri Shyam Manohar Goswami
1232,http://www.wikidata.org/entity/Q53713734,Kishorsingh Solanki
1233,http://www.wikidata.org/entity/Q107453532,Gella Venkata Satyanarayana Murty
1234,http://www.wikidata.org/entity/Q12811033,N.V. Raghuram
1235,http://www.wikidata.org/entity/Q109918726,Chandra Sekhar Giri
1236,http://www.wikidata.org/entity/Q4100790,Bhakti Prajnana Kesava Goswami
1237,http://www.wikidata.org/entity/Q17306405,Deepakbhai Desai
1238,http://www.wikidata.org/entity/Q60511536,Choudhury Jayprakash Das
1239,http://www.wikidata.org/entity/Q9513,A. P. J. Abdul Kalam
1240,http://www.wikidata.org/entity/Q55771,A. H. Salunkhe
1241,http://www.wikidata.org/entity/Q31801266,Sura Baba
1242,http://www.wikidata.org/entity/Q63549449,Debapriya Priyadarshi Chakra
1243,http://www.wikidata.org/entity/Q1258856,Sakyong Mipham
1244,http://www.wikidata.org/entity/Q24006197,Baskaran Pillai
1245,http://www.wikidata.org/entity/Q3595546,Adivi Bapiraju
1246,http://www.wikidata.org/entity/Q5620084,Baba Gurinder Singh Ji
1247,http://www.wikidata.org/entity/Q16195153,Capt. Pawanexh Kohli
1248,http://www.wikidata.org/entity/Q70904700,Devarajan Ramanujan
1249,http://www.wikidata.org/entity/Q708116,Neem Karoli Baba
1250,http://www.wikidata.org/entity/Q1033977,H. W. L. Poonja
1251,http://www.wikidata.org/entity/Q122874378,Satyam Mishra
1252,http://www.wikidata.org/entity/Q122911020,Dhammagavesi
1253,http://www.wikidata.org/entity/Q54915242,Saju Chackalackal
1254,http://www.wikidata.org/entity/Q3632194,Jagadguru Shri Kripalu Ji Maharaj
1255,http://www.wikidata.org/entity/Q25424972,M. Thomas Thangaraj
1256,http://www.wikidata.org/entity/Q4855107,Bangaru Adigalar
1257,http://www.wikidata.org/entity/Q26501843,Mahant Swami Maharaj
1258,http://www.wikidata.org/entity/Q6319459,Jyotirmayananda Saraswati
1259,http://www.wikidata.org/entity/Q7653264,Swami Vishnu Tirtha
1260,http://www.wikidata.org/entity/Q82570721,Shail Choyal
